input,asset_id,card_name,alt_url,alt_public_url,year,set,card_number,subject,variety,grading_company,grade,pop_at_grade,company_total_pop,index_total_pop,index_transaction_count,num_sales,last_sale_price,last_sale_date,last_sale_source,avg_last_3_sales,highest_sale,lowest_sale,scraped_at,listing_source,listing_grade,listing_grading_company,listing_price,listing_url,clean_last_sale_price,clean_last_sale_date,clean_last_sale_source,outliers_excluded,price_chg_30d_pct,price_chg_90d_pct,price_chg_1y_pct,mkt_cap_chg_30d_pct,volume_30d,volume_90d,volume_1y,pop_30d_ago,pop_chg_30d,median_last_3,sales_first_date,sales_total,history_days
asset:765b1630-08c2-49c3-8927-bf7bc0b72c7e,765b1630-08c2-49c3-8927-bf7bc0b72c7e,2023 Pokemon Shiny Treasure Ex Japanese Shiny Super Rare Great Tusk Ex #330,https://alt.xyz/research/765b1630-08c2-49c3-8927-bf7bc0b72c7e,https://alt.xyz/itm/d31b87e4-8548-445c-8a3d-e9d838407418/external,2023,Pokemon Shiny Treasure Ex Japanese,330,Great Tusk Ex,Shiny Super Rare,PSA,10.0,615,721,,,54,35.0,2026-09-08,eBay,30.78,49.0,3.25,2026-09-10T22:14:19,,,,,,35,2026-09-08,eBay,1,0,-3.52,-5.03,,2,7,17,,,30.38,2024-01-21,53,1
asset:765c8872-d64f-431f-b7b2-534f377fc0c1,765c8872-d64f-431f-b7b2-534f377fc0c1,2000 Pokemon Base Set 2 Super Energy Removal #108,https://alt.xyz/research/765c8872-d64f-431f-b7b2-534f377fc0c1,,2000,Pokemon Base Set 2,108,Super Energy Removal,,PSA,10.0,41,131,,,21,88.0,2026-09-03,eBay,71.06,140.0,12.5,2026-09-10T23:09:06,,,,,,88,2026-09-03,eBay,0,,,218.84,,1,1,1,,,88,2021-03-17,21,1
asset:765e1f7b-78cc-4383-a5cc-aad91f606c8d,765e1f7b-78cc-4383-a5cc-aad91f606c8d,2017 Pokemon Sun and Moon Shining Legends Reverse Holo Voltorb #30,https://alt.xyz/research/765e1f7b-78cc-4383-a5cc-aad91f606c8d,,2017,Pokemon Sun and Moon Shining Legends,30,Voltorb,Reverse Holo,PSA,10.0,8,18,,,3,90.0,2025-11-28,eBay,70.17,105.0,15.51,2026-09-11T00:26:56,,,,,,90,2025-11-28,eBay,0,,,,,0,0,1,,,,2023-10-17,3,1
asset:76608a3d-a392-4e62-bf55-33afc6df21ec,76608a3d-a392-4e62-bf55-33afc6df21ec,2018 Pokemon Sun and Moon Promo Japanese Holo Breath Anime Edition Eevee #018,https://alt.xyz/research/76608a3d-a392-4e62-bf55-33afc6df21ec,https://alt.xyz/itm/02b23ddf-dc20-4817-bd3d-02d008e9d7ca/external,2018,Pokemon Sun and Moon Promo,018,Eevee,Japanese Holo Breath Anime Edition,PSA,10.0,160,445,456,,33,810.0,2026-08-16,eBay,888.33,999.99,89.0,2026-09-13T17:18:24,,,,,,810,2026-08-16,eBay,0,96.55,96.55,205.37,,3,3,7,,,855,2021-02-22,33,1
asset:76611fd4-72a7-43d2-a9d1-0d71e4c8ad5a,76611fd4-72a7-43d2-a9d1-0d71e4c8ad5a,2025 Pokemon Scarlet and Violet Black Bolt Illustration Rare Beheeyem #121,https://alt.xyz/research/76611fd4-72a7-43d2-a9d1-0d71e4c8ad5a,https://alt.xyz/itm/d99d3c59-577e-4c49-ad05-1e813fd413ec/external,2025,Pokemon Scarlet and Violet Black Bolt,121,Beheeyem,Illustration Rare,PSA,10.0,33,244,,,15,300.0,2026-08-14,eBay,317.67,332.0,61.0,2026-09-10T22:58:23,,,,,,300,2026-08-14,eBay,0,0,0,,,1,1,15,,,321,2025-09-17,15,1
asset:76643dc9-82ee-40c9-a6f5-67fc377e45df,76643dc9-82ee-40c9-a6f5-67fc377e45df,2024 Pokemon Temporal Forces Hyper Rare Raging Bolt Ex #218,https://alt.xyz/research/76643dc9-82ee-40c9-a6f5-67fc377e45df,https://alt.xyz/itm/3fd66e00-b371-427c-99b5-e16e1e518b1c/external,2024,Pokemon Temporal Forces,218,Raging Bolt Ex,Hyper Rare,PSA,10.0,376,943,,,138,75.0,2026-08-29,eBay,70.0,150.0,16.5,2026-09-10T22:24:15,,,,,,75,2026-08-29,eBay,0,25,47.06,87.55,,1,5,43,,,75,2024-05-02,137,1
asset:7667bcb6-1a3f-4ec0-8732-182385d36206,7667bcb6-1a3f-4ec0-8732-182385d36206,2018 Pokemon Sun and Moon High Class Pack Gx Ultra Shiny Japanese Glaceon Gx #027,https://alt.xyz/research/7667bcb6-1a3f-4ec0-8732-182385d36206,https://alt.xyz/itm/42c3a2cb-295f-4f6c-9c4b-b439f20116b6/external,2018,Pokemon Sun and Moon High Class Pack Gx Ultra Shiny Japanese,027,Glaceon Gx,,PSA,10.0,382,588,1877,,88,75.0,2026-08-06,eBay,70.33,152.04,9.5,2026-09-12T09:57:44,,,,,,75,2026-08-06,eBay,1,,36.36,140.38,,0,5,22,,,75,2021-03-14,87,1
asset:7668b836-87ba-43b3-9984-d9c37422108d,7668b836-87ba-43b3-9984-d9c37422108d,2025 Pokemon TCG Scarlet & Violet Journey Together Hop's Wooloo #135,https://alt.xyz/research/7668b836-87ba-43b3-9984-d9c37422108d,,2025,Pokemon TCG Scarlet & Violet Journey Together,135,Hop's Wooloo,,PSA,10.0,1,11,,,1,122.23,2025-04-26,eBay,122.23,122.23,122.23,2026-09-11T00:28:13,,,,,,122.23,2025-04-26,eBay,0,,,,,0,0,0,,,,2025-04-26,1,1
asset:76693865-dd8f-4d7b-bc26-622d9442044f,76693865-dd8f-4d7b-bc26-622d9442044f,2016 Pokemon XY Fates Collide Reverse Holo Snorlax #77,https://alt.xyz/research/76693865-dd8f-4d7b-bc26-622d9442044f,,2016,Pokemon XY Fates Collide,77,Snorlax,Reverse Holo,PSA,10.0,6,97,131,,4,3000.0,2026-03-26,eBay,1096.67,3000.0,140.0,2026-09-13T11:21:15,,,,,,3000,2026-03-26,eBay,0,,,,,0,0,1,,,3000,2022-05-29,4,1
asset:7669bda3-4c53-4c8a-9db7-eadb8bc61d74,7669bda3-4c53-4c8a-9db7-eadb8bc61d74,2012 Pokemon Black and White Dragons Exalted Marowak #61,https://alt.xyz/research/7669bda3-4c53-4c8a-9db7-eadb8bc61d74,,2012,Pokemon Black and White Dragons Exalted,61,Marowak,,PSA,10.0,1,3,,,0,,,,,,,2026-09-11T00:44:20,,,,,,,,,0,,,,,0,0,0,,,,,0,1
asset:7669e075-836a-4398-af4d-e1647764d09d,7669e075-836a-4398-af4d-e1647764d09d,2000 Pokemon Chrome Sparkle-Chrome Seel #86,https://alt.xyz/research/7669e075-836a-4398-af4d-e1647764d09d,,2000,Pokemon Chrome Sparkle-Chrome,86,Seel,,PSA,10.0,9,16,,,5,2480.0,2026-08-10,PWCC Fixed Price,1376.67,2480.0,450.0,2026-09-11T00:27:21,,,,,,2480,2026-08-10,PWCC Fixed Price,0,,,217.95,,0,1,2,,,2480,2023-08-09,5,1
asset:766a488c-1fd1-4321-bf1a-1604f714628a,766a488c-1fd1-4321-bf1a-1604f714628a,2021 Pokemon 25th Anniversary Collection Thai Mew Ur #30,https://alt.xyz/research/766a488c-1fd1-4321-bf1a-1604f714628a,,2021,Pokemon 25th Anniversary Collection Thai,30,Mew Ur,,PSA,10.0,,,3,,0,,,,,,,2026-09-13T12:28:05,,,,,,,,,0,,,,,0,0,0,,,,,0,0
asset:766ab40c-12e3-4ada-b7a6-77634e880b0c,766ab40c-12e3-4ada-b7a6-77634e880b0c,2022 Pokemon Go Pokestop-Reverse Foil #68,https://alt.xyz/research/766ab40c-12e3-4ada-b7a6-77634e880b0c,,2022,Pokemon Go,68,Pokestop-Reverse Foil,,PSA,10.0,2,10,,,0,,,,,,,2026-09-11T00:38:22,,,,,,,,,0,,,,,0,0,0,,,,,0,1
asset:766b136f-e536-4c9e-87d8-3b2ed6e436be,766b136f-e536-4c9e-87d8-3b2ed6e436be,2021 Pokemon Sword and Shield Battle Styles Houndour #95,https://alt.xyz/research/766b136f-e536-4c9e-87d8-3b2ed6e436be,https://alt.xyz/itm/30a2d744-c687-476a-b1f8-2b6dfc488c35/external,2021,Pokemon Sword and Shield Battle Styles,95,Houndour,,PSA,10.0,1,4,,,1,74.99,2026-06-01,eBay,74.99,74.99,74.99,2026-09-11T00:27:49,,,,,,74.99,2026-06-01,eBay,0,,,,,0,0,1,,,74.99,2026-06-01,1,1
asset:766b4c9f-b40f-4ea1-83fb-c4834d047583,766b4c9f-b40f-4ea1-83fb-c4834d047583,2017 Pokemon Sun and Moon Burning Shadows Spanish Machamp Gx #154,https://alt.xyz/research/766b4c9f-b40f-4ea1-83fb-c4834d047583,,2017,Pokemon Sun and Moon Burning Shadows,154,Machamp Gx,Spanish,PSA,10.0,,,1,,0,,,,,,,2026-09-13T14:54:43,,,,,,,,,0,,,,,0,0,0,,,,,0,0
asset:766b4e79-9742-494d-bad3-5ee3a833cfb6,766b4e79-9742-494d-bad3-5ee3a833cfb6,2001 Pokemon Neo Discovery 1st Edition Holo Fossil Egg #72,https://alt.xyz/research/766b4e79-9742-494d-bad3-5ee3a833cfb6,https://alt.xyz/itm/9e6f471b-6e1d-43e2-a6a2-c8c98cb4ddcb/external,2001,Pokemon Neo Discovery,72,Fossil Egg,1st Edition Holo,PSA,10.0,39,128,,,20,86.0,2026-08-15,eBay,103.63,122.4,4.37,2026-09-10T23:12:03,,,,,,86,2026-08-15,eBay,1,-8.85,,105.04,,1,3,5,,,102.5,2021-05-02,19,1
asset:766d435b-2683-405f-b60b-541413a57a63,766d435b-2683-405f-b60b-541413a57a63,2000 Pokemon Base Set 2 Rhyhorn #59,https://alt.xyz/research/766d435b-2683-405f-b60b-541413a57a63,,2000,Pokemon Base Set 2,59,Rhyhorn,,PSA,10.0,25,145,,,3,99.99,2025-11-29,eBay,55.19,99.99,32.0,2026-09-10T23:29:34,,,,,,99.99,2025-11-29,eBay,0,,,,,0,0,1,,,,2021-11-15,3,1
asset:766da148-6426-4b65-bbd4-ff751ba5500c,766da148-6426-4b65-bbd4-ff751ba5500c,"2013 Pokemon XY Japanese Promos Latios/(Hoopa's Appearance~! Campaign Lottery Prize June 20, 2015) #146XYP",https://alt.xyz/research/766da148-6426-4b65-bbd4-ff751ba5500c,,2013,Pokemon XY Japanese Promos,146XYP,"Latios/(Hoopa's Appearance~! Campaign Lottery Prize June 20, 2015)",,PSA,10.0,,,2,,0,,,,,,,2026-09-13T12:35:17,,,,,,,,,0,,,,,0,0,0,,,,,0,0
asset:766efece-956a-4a4b-91eb-d8af5f87493e,766efece-956a-4a4b-91eb-d8af5f87493e,1999 Pokemon Base Set French 1st Edition Holo Blastoise #2,https://alt.xyz/research/766efece-956a-4a4b-91eb-d8af5f87493e,,1999,Pokemon Base Set French,2,Blastoise,1st Edition Holo,PSA,10.0,24,621,777,,1,3000.0,2024-04-28,eBay,3000.0,3000.0,3000.0,2026-09-12T10:15:05,,,,,,3000,2024-04-28,eBay,0,,,,,0,0,0,,,,2024-04-28,1,1
asset:766f8097-3b1c-4f62-9346-17667df63d80,766f8097-3b1c-4f62-9346-17667df63d80,2002 Pokemon the Town On No Map Japanese 1st Edition Town Volunteers #79,https://alt.xyz/research/766f8097-3b1c-4f62-9346-17667df63d80,https://alt.xyz/itm/42a4ad3f-bacd-4624-9ace-9aac584e2b38/external,2002,Pokemon the Town On No Map,79,Town Volunteers,Japanese 1st Edition,PSA,10.0,46,89,,,16,300.0,2026-07-23,eBay,269.19,321.08,65.5,2026-09-10T23:27:09,,,,,,300,2026-07-23,eBay,0,,60.86,250.92,,0,1,5,,,300,2021-08-29,16,1
asset:7672e834-e16e-41b2-8d9f-be038304a367,7672e834-e16e-41b2-8d9f-be038304a367,2007 Pokemon Japanese Diamond & Pearl Dawn Dash Sceptile #304,https://alt.xyz/research/7672e834-e16e-41b2-8d9f-be038304a367,https://alt.xyz/itm/bc42d66e-65a1-400b-8f2a-48055d8aab9d/external,2007,Pokemon Japanese Diamond & Pearl Dawn Dash,304,Sceptile,,PSA,10.0,51,116,,,27,500.0,2026-08-21,eBay,488.5,521.5,38.4,2026-09-10T23:36:34,,,,,,305,2026-03-27,eBay,3,,,206.53,,0,0,7,,,305,2022-02-12,24,1
asset:76740ec8-98f5-4bc6-afb1-e2a3e459db4f,76740ec8-98f5-4bc6-afb1-e2a3e459db4f,2016 Pokemon XY Steam Siege Reverse Holo Jumpluff #5,https://alt.xyz/research/76740ec8-98f5-4bc6-afb1-e2a3e459db4f,https://alt.xyz/itm/5cc26e64-2f3b-4083-8059-302172ffb088/external,2016,Pokemon XY Steam Siege,5,Jumpluff,Reverse Holo,PSA,10.0,1,6,,,0,,,,,,,2026-09-11T00:48:51,,,,,,,,,0,,,,,0,0,0,,,,,0,1
asset:767443bb-e93c-4488-85e8-142a1b59e38d,767443bb-e93c-4488-85e8-142a1b59e38d,2023 Pokemon Scarlet and Violet High Class Pack Shiny Treasure Ex Japanese Chi-Yu Ex #356,https://alt.xyz/research/767443bb-e93c-4488-85e8-142a1b59e38d,https://alt.xyz/itm/acc853f8-227a-43bb-aa9a-57b86df352eb/external,2023,Pokemon Scarlet and Violet High Class Pack Shiny Treasure Ex Japanese,356,Chi-Yu Ex,,PSA,10.0,225,317,,,44,65.0,2026-08-04,eBay,66.33,78.0,12.5,2026-09-10T22:28:47,,,,,,65,2026-08-04,eBay,0,,62.5,44.44,,0,3,12,,,65,2024-01-14,43,1
asset:7675bea8-8206-402d-9bc1-bf31b92a8256,7675bea8-8206-402d-9bc1-bf31b92a8256,2014 Furious Fists English Holo Lucario #54,https://alt.xyz/research/7675bea8-8206-402d-9bc1-bf31b92a8256,,2014,Furious Fists,54,Lucario,English Holo,PSA,10.0,22,190,261,,6,249.99,2025-07-30,eBay,175.09,249.99,70.69,2026-09-13T01:36:11,,,,,,249.99,2025-07-30,eBay,0,,,,,0,0,0,,,,2021-12-02,6,1
asset:7676affa-3008-4b3e-9815-53cafec34bbe,7676affa-3008-4b3e-9815-53cafec34bbe,2025 Pokemon Scarlet and Violet Prismatic Evolutions Special Illustration Rare Sylveon Ex #156,https://alt.xyz/research/7676affa-3008-4b3e-9815-53cafec34bbe,https://alt.xyz/itm/e4217a35-aa64-4010-937d-edcf9b88b7bf/external,2025,Pokemon Scarlet and Violet Prismatic Evolutions,156,Sylveon Ex,Special Illustration Rare,PSA,10.0,4003,13477,14526,,773,1424.0,2026-09-09,eBay,1333.74,2152.54,610.0,2026-09-12T09:35:36,,,,,,1424,2026-09-09,eBay,0,-6.25,-18.18,,,46,158,191,,,1350,2026-05-17,191,1
asset:76787df1-ee41-4ca8-a4de-ceb787b7991a,76787df1-ee41-4ca8-a4de-ceb787b7991a,2026 Card Game Mega Dream Ex High Class Expansion Korean Pikachu Ex Sar #234,https://alt.xyz/research/76787df1-ee41-4ca8-a4de-ceb787b7991a,,2026,Card Game Mega Dream Ex High Class Expansion Korean,234,Pikachu Ex Sar,,PSA,10.0,107,123,153,,8,300.0,2026-09-08,eBay,279.4,565.0,233.21,2026-09-13T11:18:35,,,,,,300,2026-09-08,eBay,0,-11.24,,,,5,8,8,,,300,2026-06-21,8,1
asset:767aa526-9e11-495d-bc65-ef048ba05a25,767aa526-9e11-495d-bc65-ef048ba05a25,2007 Pokemon Ex Power Keepers Ninetales #19,https://alt.xyz/research/767aa526-9e11-495d-bc65-ef048ba05a25,,2007,Pokemon Ex Power Keepers,19,Ninetales,,PSA,10.0,7,73,202,,6,140.0,2025-02-17,eBay,125.33,156.0,68.0,2026-09-13T11:13:15,,,,,,140,2025-02-17,eBay,0,,,,,0,0,0,,,,2021-10-02,6,1
asset:767b4cde-037e-4996-b2ae-793c5391f920,767b4cde-037e-4996-b2ae-793c5391f920,2018 Pokemon Gx Ultra Shiny Reverse Holo Alolan Marowak #40,https://alt.xyz/research/767b4cde-037e-4996-b2ae-793c5391f920,https://alt.xyz/itm/bdcb5d29-88ac-4bae-9796-dcc8593afbb5/external,2018,Pokemon Gx Ultra Shiny,40,Alolan Marowak,Reverse Holo,PSA,10.0,68,90,,,23,255.0,2026-09-03,eBay,380.67,637.0,30.0,2026-09-10T23:41:18,,,,,,255,2026-09-03,eBay,1,2,13.33,230.27,,1,2,14,,,255,2021-06-05,22,1
asset:767b5159-7f4e-446e-b53a-d93acaae03d3,767b5159-7f4e-446e-b53a-d93acaae03d3,2003 Pokemon Aquapolis Reverse Holo Lightning Cube 01 #127,https://alt.xyz/research/767b5159-7f4e-446e-b53a-d93acaae03d3,,2003,Pokemon Aquapolis,127,Lightning Cube 01,Reverse Holo,PSA,10.0,13,63,,,6,405.0,2026-05-17,eBay,225.0,405.0,42.99,2026-09-10T23:37:07,,,,,,405,2026-05-17,eBay,0,,,,,0,0,2,,,302.5,2022-05-05,6,1
asset:767c0c79-0063-4585-a44d-1782afa25607,767c0c79-0063-4585-a44d-1782afa25607,1996 Pokemon Bandai Carddass Part 1 Red Charmander #4,https://alt.xyz/research/767c0c79-0063-4585-a44d-1782afa25607,,1996,Pokemon Bandai Carddass Part 1 Red,4,Charmander,,PSA,10.0,,,97,,0,,,,,,,2026-09-13T11:33:25,,,,,,,,,0,,,,,0,0,0,,,,,0,0
asset:767dc086-0046-4dd5-afea-5016137a1d8c,767dc086-0046-4dd5-afea-5016137a1d8c,2014 Pokemon XY Black Star Promos Italian Rayquaza Ex/(Rayquaza-Ex Box) P #XY66,https://alt.xyz/research/767dc086-0046-4dd5-afea-5016137a1d8c,,2014,Pokemon XY Black Star Promos Italian,XY66,Rayquaza Ex/(Rayquaza-Ex Box) P,,PSA,10.0,,,1,,0,,,,,,,2026-09-13T13:55:29,,,,,,,,,0,,,,,0,0,0,,,,,0,0
asset:767e7a46-661b-43dd-82d3-9ac3dd7bd16e,767e7a46-661b-43dd-82d3-9ac3dd7bd16e,2005 Nintendo the Pokemon Weekly Advanced Generation Partner Cards Jessie/Wobbuffet #8,https://alt.xyz/research/767e7a46-661b-43dd-82d3-9ac3dd7bd16e,,2005,Nintendo the Pokemon Weekly Advanced Generation Partner Cards,8,Jessie/Wobbuffet,,PSA,10.0,11,21,,,5,74.4,2026-07-19,PWCC Weekly Auctions,66.8,90.0,55.0,2026-09-11T00:08:44,,,,,,74.4,2026-07-19,PWCC Weekly Auctions,0,,,35.27,,0,1,1,,,74.4,2024-02-11,5,1
asset:7681bea6-57b4-432a-a5eb-dcbeb72243e3,7681bea6-57b4-432a-a5eb-dcbeb72243e3,2022 Scarlet & Violet Promos - Japanese Pokémon Gym Promo Pack 7 Ditto #166,https://alt.xyz/research/7681bea6-57b4-432a-a5eb-dcbeb72243e3,https://alt.xyz/itm/32c00b14-609c-4e64-bf67-e02eb48cc58a/external,2022,Scarlet & Violet Promos - Japanese,166,Ditto,Pokémon Gym Promo Pack 7,PSA,10.0,19,25,115,,6,245.0,2026-08-23,eBay,245.0,296.0,87.0,2026-09-13T11:30:46,,,,,,245,2026-08-23,eBay,0,0,0,,,1,1,6,,,245,2025-11-14,6,1
asset:7683e315-0950-4c5f-852d-2baec50cd4c3,7683e315-0950-4c5f-852d-2baec50cd4c3,2015 Power Pokemon Card Game XY M Master Deck Style Build Box Japanese Zubat #007,https://alt.xyz/research/7683e315-0950-4c5f-852d-2baec50cd4c3,,2015,Power,007,Zubat,Pokemon Card Game XY M Master Deck  Style Build Box Japanese,PSA,10.0,2,2,,,1,50.0,2026-09-02,PWCC Fixed Price,50.0,50.0,50.0,2026-09-11T01:06:53,,,,,,50,2026-09-02,PWCC Fixed Price,0,,,,,1,1,1,,,50,2026-09-02,1,1
asset:76840d77-015d-477f-820b-c0a34dd25c75,76840d77-015d-477f-820b-c0a34dd25c75,2019 Pokemon Sun and Moon Unified Minds Reverse Holo Karate Belt #201,https://alt.xyz/research/76840d77-015d-477f-820b-c0a34dd25c75,,2019,Pokemon Sun and Moon Unified Minds,201,Karate Belt,Reverse Holo,PSA,10.0,1,1,,,1,8.53,2021-10-25,eBay,8.53,8.53,8.53,2026-09-11T01:17:58,,,,,,8.53,2021-10-25,eBay,0,,,,,0,0,0,,,,2021-10-25,1,1
asset:76851f7b-d1a3-4ddf-b2ea-fb5d01f00d71,76851f7b-d1a3-4ddf-b2ea-fb5d01f00d71,2023 Star Pokemon Scarlet and Violet Black Promos Pawmot #006,https://alt.xyz/research/76851f7b-d1a3-4ddf-b2ea-fb5d01f00d71,,2023,Star,006,Pawmot,Pokemon Scarlet and Violet Black  Promos,PSA,10.0,13,106,,,5,510.0,2026-08-30,eBay,315.0,510.0,85.0,2026-09-10T23:35:21,,,,,,510,2026-08-30,eBay,0,72,72,,,1,1,5,,,430,2026-02-16,5,1
asset:7689312c-2ce1-400b-9bcd-4efcb6972fb6,7689312c-2ce1-400b-9bcd-4efcb6972fb6,2006 Pokemon Ex Crystal Guardians City Championships Squirtle #63,https://alt.xyz/research/7689312c-2ce1-400b-9bcd-4efcb6972fb6,,2006,Pokemon Ex Crystal Guardians,63,Squirtle,City Championships,PSA,10.0,27,133,254,,8,486.01,2026-03-29,eBay,377.0,486.01,130.35,2026-09-13T06:37:26,,,,,,486.01,2026-03-29,eBay,0,,,218.76,,0,0,4,,,415.5,2021-03-15,8,1
asset:768b3bb8-cb03-4d67-bea9-70e9add1fa03,768b3bb8-cb03-4d67-bea9-70e9add1fa03,2017 Pokemon Sun and Moon Burning Shadows Zygarde #100,https://alt.xyz/research/768b3bb8-cb03-4d67-bea9-70e9add1fa03,,2017,Pokemon Sun and Moon Burning Shadows,100,Zygarde,,PSA,10.0,8,25,,,5,59.99,2025-08-29,eBay,41.24,59.99,7.5,2026-09-11T00:09:22,,,,,,59.99,2025-08-29,eBay,0,,,,,0,0,0,,,,2021-12-08,5,1
asset:768ba525-6dd5-4a14-82b4-d0c4946c4972,768ba525-6dd5-4a14-82b4-d0c4946c4972,2024 Paldean Fates - Paf En English Wo-Chien Ex #240,https://alt.xyz/research/768ba525-6dd5-4a14-82b4-d0c4946c4972,https://alt.xyz/itm/f7b21c6a-0344-4dd0-8f86-ac3b367144aa/external,2024,Paldean Fates - Paf En,240,Wo-Chien Ex,English,PSA,10.0,163,586,,,60,88.0,2026-08-16,eBay,89.33,115.0,14.5,2026-09-10T22:32:57,,,,,,88,2026-08-16,eBay,0,-7.37,-16.19,131.58,,1,3,16,,,88,2024-02-24,60,1
asset:768c6d72-6ae2-4122-a224-6260c729951c,768c6d72-6ae2-4122-a224-6260c729951c,2019 Pokemon Card Game Sun and Moon Family Pokemon Card Game Japanese Mr. Mime #033,https://alt.xyz/research/768c6d72-6ae2-4122-a224-6260c729951c,https://alt.xyz/itm/b12a1a06-a8c3-4f78-8a03-b77ac3b16ded/external,2019,Pokemon Card Game Sun and Moon Family Pokemon Card Game Japanese,033,Mr. Mime,,PSA,10.0,34,36,,,14,55.25,2026-09-09,eBay,76.75,200.5,55.25,2026-09-11T00:11:20,,,,,,55.25,2026-09-09,eBay,0,-49.99,-6.59,,,5,8,14,,,85,2025-11-22,14,1
asset:768d2ecd-5cf6-4a19-a3fa-86a411856213,768d2ecd-5cf6-4a19-a3fa-86a411856213,2009 Pokemon Platinum Supreme Victors Reverse Holo Butterfree Fb #17,https://alt.xyz/research/768d2ecd-5cf6-4a19-a3fa-86a411856213,,2009,Pokemon Platinum Supreme Victors,17,Butterfree Fb,Reverse Holo,PSA,10.0,1,26,,,1,150.0,2022-05-21,eBay,150.0,150.0,150.0,2026-09-11T00:18:22,,,,,,150,2022-05-21,eBay,0,,,,,0,0,0,,,,2022-05-21,1,1
asset:768e170e-27d8-463c-894a-dda865608ec6,768e170e-27d8-463c-894a-dda865608ec6,2018 Pokemon Sun and Moon Tag Bolt Japanese Pokemon Communication #82,https://alt.xyz/research/768e170e-27d8-463c-894a-dda865608ec6,,2018,Pokemon Sun and Moon Tag Bolt,82,Pokemon Communication,Japanese,PSA,10.0,2,2,,,0,,,,,,,2026-09-11T01:12:11,,,,,,,,,0,,,,,0,0,0,,,,,0,1
asset:7693262a-ae78-4095-ad2e-abe9a0213032,7693262a-ae78-4095-ad2e-abe9a0213032,2017 Pokemon the Best of XY Japanese Reverse Foil Lugia #102,https://alt.xyz/research/7693262a-ae78-4095-ad2e-abe9a0213032,https://alt.xyz/itm/7e54e2a2-7c68-4a5c-b870-3fe7f0678cce/external,2017,Pokemon the Best of XY Japanese,102,Lugia,Reverse Foil,PSA,10.0,395,685,736,,139,1136.0,2026-09-06,eBay,1337.0,4080.0,30.0,2026-09-12T10:16:17,,,,,,1136,2026-09-06,eBay,2,-14.26,-34.71,90.92,,5,11,49,,,1136,2021-10-24,136,1
asset:7695daa6-be27-476a-bff1-67dcacfdb9e8,7695daa6-be27-476a-bff1-67dcacfdb9e8,2024 Surging Sparks - Ssp En - English Reverse Holo Iron Bundle #055,https://alt.xyz/research/7695daa6-be27-476a-bff1-67dcacfdb9e8,,2024,Surging Sparks - Ssp En - English,055,Iron Bundle,Reverse Holo,PSA,10.0,1,6,,,0,,,,,,,2026-09-11T00:31:12,,,,,,,,,0,,,,,0,0,0,,,,,0,1
asset:7699306a-f987-4fcb-83b1-9c6a299a3bc6,7699306a-f987-4fcb-83b1-9c6a299a3bc6,2005 Pokemon Ex Deoxys Reverse Holo Master Ball #88,https://alt.xyz/research/7699306a-f987-4fcb-83b1-9c6a299a3bc6,https://alt.xyz/itm/f23c7608-fb53-4e5c-b340-b324181f3bc1/external,2005,Pokemon Ex Deoxys,88,Master Ball,Reverse Holo,PSA,10.0,9,69,,,7,760.0,2026-05-03,eBay,435.16,760.0,95.0,2026-09-10T23:35:42,,,,,,760,2026-05-03,eBay,0,,,240.86,,0,0,2,,,760,2021-12-01,7,1
asset:769a5dfc-74a4-4cf1-b7d1-ffdd9d6eb8af,769a5dfc-74a4-4cf1-b7d1-ffdd9d6eb8af,2025 Pokemon Prismatic Evolutions Poke Ball Reverse Holo Rescue Board #126,https://alt.xyz/research/769a5dfc-74a4-4cf1-b7d1-ffdd9d6eb8af,,2025,Pokemon Prismatic Evolutions,126,Rescue Board,Poke Ball Reverse Holo,PSA,10.0,7,31,,,3,16.8,2026-02-22,PWCC Weekly Auctions,15.7,19.5,10.8,2026-09-10T23:55:30,,,,,,16.8,2026-02-22,PWCC Weekly Auctions,0,,,,,0,0,1,,,,2025-09-04,3,1
asset:769af7f3-aadd-4751-814f-4602fc6fc732,769af7f3-aadd-4751-814f-4602fc6fc732,2021 Pokemon 25th Anniversary Collection Japanese Cosmoem #15,https://alt.xyz/research/769af7f3-aadd-4751-814f-4602fc6fc732,https://alt.xyz/itm/c11a2e03-6740-4b1f-b103-020dca7c0f68/external,2021,Pokemon 25th Anniversary Collection Japanese,15,Cosmoem,,PSA,10.0,986,1125,,,64,40.0,2026-09-07,eBay,32.62,127.5,9.0,2026-09-10T22:13:15,,,,,,40,2026-09-07,eBay,0,35.87,12.45,16.51,,3,8,14,,,32.61,2022-10-09,64,1
asset:769da60e-a894-4564-94b9-80afc1c454b9,769da60e-a894-4564-94b9-80afc1c454b9,2018 Pokemon Sun and Moon Ultra Prism Lana #150,https://alt.xyz/research/769da60e-a894-4564-94b9-80afc1c454b9,https://alt.xyz/itm/d873cf75-e461-4300-aa60-39b89aba590a/external,2018,Pokemon Sun and Moon Ultra Prism,150,Lana,,PSA,10.0,281,877,,,92,225.0,2026-09-09,eBay,178.33,470.0,61.0,2026-09-10T22:26:13,,,,,,225,2026-09-09,eBay,1,2.99,-3.89,-7.46,,4,7,23,,,155,2021-03-14,91,1
